Idx,
6130,26.444
6131,30.634
6132,33.615
6133,34.893
6134,34.615
6135,34.069
6136,31.272
6137,31.006
6138,34.161
6139,36.043
6140,36.143
6141,37.417
6142,34.693
6143,32.912
6144,29.355
6145,28.142
6146,25.102
6147,23.872
6148,22.063
6149,21.491
6150,21.432
6151,21.591
6152,22.527
6153,24.128
6154,26.215
6155,28.642
6156,32.03
6157,34.265
6158,34.178
6159,34.216
6160,33.568
6161,34.491
6162,37.696
6163,40.3
6164,39.941
6165,40.221
6166,37.415
6167,33.722
6168,30.434
6169,27.245
6170,23.219
6171,23.38
6172,22.224
6173,21.018
6174,20.789
6175,20.951
6176,24.496
6177,31.36
6178,35.423
6179,34.46
6180,35.77
6181,35.64
6182,35.981
6183,35.183
6184,34.157
6185,34.042
6186,37.626
6187,38.605
6188,34.543
6189,37.144
6190,34.505
6191,32.932
6192,28.051
6193,22.522
6194,17.502
6195,15.503
6196,12.052
6197,13.227
6198,14.049
6199,11.772
6200,16.035
6201,23.784
6202,27.183
6203,20.172
6204,26.255
6205,25.381
6206,32.354
6207,32.342
6208,31.668
6209,30.99
6210,35.823
6211,37.78
6212,34.485
6213,34.707
6214,30.461
6215,30.741
6216,25.709
6217,21.169
6218,16.436
6219,19.467
6220,18.206
6221,17.069
6222,16.112
6223,18.033
6224,23.716
6225,29.309
6226,34.637
6227,33.117
6228,29.124
6229,23.605
6230,20.019
6231,13.86
6232,20.129
6233,18.902
6234,15.418
6235,25.596
6236,31.215
6237,32.869
6238,28.969
6239,17.743
6240,14.168
6241,1.321
6242,5.638
6243,-4.708
6244,-9.007
6245,-7.93
6246,-12.159
6247,-14.39
6248,-12.014
6249,-3.865
6250,1.334
6251,-0.873
6252,-0.124
6253,2.35
6254,-1.415
6255,6.632
6256,8.159
6257,12.024
6258,10.604
6259,8.742
6260,6.78
6261,5.738
6262,2.079
6263,-1.137
6264,-5.956
6265,-9.318
6266,-12.575
6267,-13.014
6268,-13.233
6269,-14.866
6270,-13.636
6271,-15.185
6272,-10.187
6273,-3.841
6274,-0.865
6275,0.251
6276,3.692
6277,4.045
6278,8.018
6279,3.575
6280,1.329
6281,0.936
6282,2.257
6283,4.057
6284,6.294
6285,11.373
6286,19.171
6287,9.311
6288,12.83
6289,17.081
6290,-2.716
6291,-11.777
6292,-16.994
6293,-18.581
6294,-14.625
6295,-16.098
6296,-16.02
6297,-13.831
6298,-9.974
6299,-9.584
6300,-6.294
6301,-6.046
6302,-7.515
6303,-6.953
6304,-7.542
6305,-6.605
6306,-2.836
6307,-0.529
6308,1.525
6309,2.751
6310,9.356
6311,12.623
6312,8.836
6313,6.882
6314,11.44
6315,15.996
6316,8.854
6317,5.322
6318,2.854
6319,-1.197
6320,-11.371
6321,-9.106
6322,-1.109
6323,-1.461
6324,-4.209
6325,-6.941
6326,-5.949
6327,-5.582
6328,-5.86
6329,-3.963
6330,-1.377
6331,-0.306
6332,-1.302
6333,1.384
6334,-1.008
6335,1.388
6336,-5.055
6337,-2.835
6338,-8.723
6339,-12.528
6340,-9.687
6341,-9.599
6342,-10.319
6343,-11.789
6344,-11.386
6345,-2.152
6346,3.635
6347,5.128
6348,-1.937
6349,-0.583
6350,-3.379
6351,-4.09
6352,13.808
6353,6.155
6354,4.422
6355,9.013
6356,2.856
6357,5.242
6358,3.227
6359,0.368
6360,-4.556
6361,-0.777
6362,-11.975
6363,-8.856
6364,-13.862
6365,-18.154
6366,-18.776
6367,-18.527
6368,-15.476
6369,-10.741
6370,-7.412
6371,-5.195
6372,1.552
6373,-2.403
6374,-1.924
6375,-0.066
6376,-2.11
6377,2.294
6378,7.885
6379,16.256
6380,12.917
6381,9.075
6382,6.072
6383,6.687
6384,1.992
6385,-7.218
6386,-12.716
6387,-7.467
6388,-8.78
6389,-12.188
6390,-16.66
6391,-17.966
6392,-15.748
6393,-12.649
6394,-8.237
6395,-7.904
6396,-6.082
6397,-6.753
6398,-7.386
6399,-6.844
6400,-4.237
6401,0.52
6402,0.737
6403,-1.763
6404,-2.846
6405,-2.257
6406,-4.516
6407,-6.541
6408,-9.863
6409,-13.307
6410,-17.003
6411,-19.134
6412,-21.008
6413,-22.013
6414,-12.475
6415,-0.953
6416,11.812
6417,14.231
6418,9.28
6419,2.528
6420,3.098
6421,-3.199
6422,-6.434
6423,-6.947
6424,-7.4
6425,-4.23
6426,2.906
6427,4.841
6428,0.347
6429,-1.276
6430,-5.232
6431,-6.572
6432,-10.099
6433,-11.608
6434,-16.421
6435,-17.341
6436,-20.388
6437,-21.188
6438,-21.496
6439,-20.717
6440,-14.784
6441,-10.162
6442,-6.873
6443,7.354
6444,19.696
6445,26.368
6446,30.415
6447,34.108
6448,35.172
6449,33.722
6450,35.937
6451,28.539
6452,16.219
6453,17.618
6454,15.357
6455,15.25
6456,16.586
6457,11.549
6458,5.335
6459,2.047
6460,-0.149
6461,-8.329
6462,-9.586
6463,-9.238
6464,-10.364
6465,-6.374
6466,-4.886
6467,-0.835
6468,-1.057
6469,1.137
6470,4.441
6471,5.566
6472,6.144
6473,7.51
6474,22.478
6475,25.388
6476,32.302
6477,34.682
6478,32.386
6479,26.8
6480,20.382
6481,12.208
6482,1.951
6483,-5.204
6484,-8.729
6485,-11.482
6486,-10.218
6487,-8.293
6488,4.127
6489,7.328
6490,10.754
6491,14.154
6492,14.286
6493,20.594
6494,22.478
6495,19.952
6496,17.478
6497,23.04
6498,28.572
6499,29.976
6500,31.054
6501,29.405
6502,31.902
6503,30.683
6504,28.402
6505,26.556
6506,22.327
6507,20.509
6508,16.268
6509,3.666
6510,3.938
6511,10.812
6512,6.92
6513,7.804
6514,11.713
6515,4.49
6516,14.305
6517,21.616
6518,26.332
6519,21.977
6520,24.149
6521,23.345
6522,26.312
6523,25.581
6524,24.875
6525,22.571
6526,22.667
6527,24.788
6528,23.012
6529,19.466
6530,-8.064
6531,-18.674
6532,-17.612
6533,-23.394
6534,-21.261
6535,-15.79
6536,-10.252
6537,1.838
6538,-5.008
6539,-4.942
6540,3.803
6541,3.798
6542,-3.04
6543,-1.841
6544,-1.443
6545,2.754
6546,3.706
6547,-1.617
6548,-3.05
6549,-2.386
6550,-6.435
6551,-8.834
6552,-9.395
6553,-3.789
6554,-8.699
6555,-14.313
6556,-17.505
6557,-18.012
6558,-19.231
6559,-18.002
6560,-18.218
6561,-15.405
6562,-13.535
6563,-11.448
6564,-6.99
6565,-8.029
6566,-6.928
6567,-5.893
6568,-8.147
6569,-7.688
6570,-3.753
6571,-0.959
6572,15.72
6573,30.12
6574,31.325
6575,23.812
6576,22.12
6577,25.493
6578,23.773
6579,22.787
6580,20.842
6581,19.294
6582,19.196
6583,18.735
6584,20.713
6585,24.171
6586,27.064
6587,28.609
6588,31.934
6589,29.35
6590,9.279
6591,21.572
6592,23.658
6593,10.052
6594,1.229
6595,6.518
6596,7.278
6597,4.845
6598,10.403
6599,-4.615
6600,5.576
6601,4.561
6602,3.104
6603,-3.093
6604,-8.593
6605,-7.497
6606,-8.566
6607,-3.413
6608,-1.015
6609,6.018
6610,1.8
6611,2.542
6612,5.914
6613,21.682
6614,24.692
6615,25.241
6616,23.362
6617,14.067
6618,18.81
6619,12.999
6620,8.877
6621,10.004
6622,-0.438
6623,-1.187
6624,1.227
6625,3.893
6626,9.295
6627,5.864
6628,3.468
6629,0.741
6630,5.89
6631,7.173
6632,5.642
6633,5.891
6634,10.633
6635,12.477
6636,18.853
6637,24.446
6638,26.536
6639,26.694
6640,25.632
6641,25.334
6642,26.579
6643,31.898
6644,31.801
6645,30.854
6646,26.503
6647,25.147
6648,22.358
6649,21.862
6650,17.014
6651,13.291
6652,10.792
6653,3.141
6654,1.461
6655,-2.275
6656,-3.749
6657,-2.172
6658,0.531
6659,-2.96
6660,-2.318
6661,-2.107
6662,-1.518
6663,6.894
6664,12.405
6665,16.368
6666,22.54
6667,21.009
6668,26.219
6669,25.83
6670,20.1
6671,12.16
6672,12.594
6673,8.581
6674,4.08
6675,8.215
6676,14.118
6677,11.375
6678,2.608
6679,7.287
6680,5.951
6681,8.829
6682,13.181
6683,6.436
6684,6.381
6685,13.137
6686,15.154
6687,14.003
6688,17.012
6689,15.811
6690,22.648
6691,21.345
6692,15.832
6693,11.07
6694,7.191
6695,6.144
6696,-2.153
6697,-7.243
6698,-10.458
6699,-12.533
6700,-17.034
6701,-17.284
6702,-15.416
6703,-14.424
6704,-14.11
6705,-11.2
6706,-7.049
6707,-5.85
6708,-4.472
6709,-1.014
6710,3.914
6711,5.532
6712,9.151
6713,8.982
6714,12.779
6715,19.6
6716,22.909
6717,19.196
6718,14.59
6719,18.977
6720,17.202
6721,14.087
6722,8.686
6723,7.156
6724,10.02
6725,10.363
6726,11.487
6727,11.764
6728,13.624
6729,21.774
6730,24.748
6731,21.335
6732,24.762
6733,26.931
6734,21.768
6735,22.406
6736,18.132
6737,24.775
6738,26.602
6739,27.532
6740,30.175
6741,24.203
6742,18.437
6743,15.344
6744,7.247
6745,2.375
6746,3.019
6747,-0.851
6748,-7.341
6749,-9.24
6750,-11.987
6751,-11.545
6752,-6.42
6753,5.749
6754,13.472
6755,20.913
6756,32.428
6757,34.791
6758,34.816
6759,12.226
6760,10.385
6761,17.585
6762,21.966
6763,23.874
6764,20.704
6765,11.124
6766,15.848
6767,17.903
6768,13.786
6769,9.869
6770,6.91
6771,16.006
6772,12.383
6773,16.41
6774,16.317
6775,14.648
6776,21.764
6777,30.437
6778,32.764
6779,33.169
6780,34.825
6781,34.557
6782,33.639
6783,34.716
6784,34.262
6785,34.588
6786,38.169
6787,40.645
6788,39.895
6789,40.256
6790,37.358
6791,34.855
6792,31.863
6793,29.126
6794,25.048
6795,24.298
6796,22.551
6797,21.361
6798,21.071
6799,20.865
6800,21.685
6801,23.768
6802,25.783
6803,29.333
6804,31.871
6805,31.319
6806,31.72
6807,28.128
6808,22.079
6809,19.199
6810,27.715
6811,31.549
6812,32.443
6813,33.734
6814,32.112
6815,25.394
6816,13.085
6817,1.987
6818,-0.66
6819,12.514
6820,20.986
6821,16.448
6822,13.59
6823,16.308
6824,19.441
6825,22.612
6826,24.981
6827,24.535
6828,26.601
6829,27.006
6830,21.547
6831,14.885
6832,15.519
6833,9.977
6834,13.672
6835,21.866
6836,19.055
6837,22.569
6838,4.241
6839,1.456
6840,-3.694
6841,-0.269
6842,-0.283
6843,-1.418
6844,-5.281
6845,-6.605
6846,-4.341
6847,2.68
6848,13.931
6849,25.827
6850,27.588
6851,35.113
6852,39.283
6853,39.834
6854,41.415
6855,39.887
6856,37.423
6857,38.456
6858,44.687
6859,50.806
6860,50.183
6861,54.84
6862,52.767
6863,48.041
6864,42.178
6865,37.566
6866,31.574
6867,29.471
6868,27.359
6869,24.687
6870,23.346
6871,18.696
6872,20.402
6873,27.416
6874,30.53
6875,30.679
6876,37.638
6877,41.414
6878,40.986
6879,40.208
6880,41.953
6881,43.119
6882,49.55
6883,52.67
6884,53.681
6885,51.547
6886,43.018
6887,40.148
6888,34.385
6889,30.147
6890,25.969
6891,23.309
6892,16.791
6893,17.519
6894,18.461
6895,24.659
6896,24.648
6897,35.708
6898,40.889
6899,40.322
6900,43.35
6901,46.584
6902,44.951
6903,45.896
6904,46.15
6905,47.543
6906,51.901
6907,55.257
6908,55.285
6909,55.273
6910,53.305
6911,48.476
6912,40.683
6913,29.376
6914,19.043
6915,16.718
6916,12.104
6917,21.276
6918,25.851
6919,26.077
6920,22.706
6921,31.304
6922,35.786
6923,33.134
6924,36.815
6925,37.601
6926,37.746
6927,36.845
6928,34.636
6929,40.205
6930,38.886
6931,36.609
6932,37.12
6933,27.184
6934,33.85
6935,36.104
6936,33.138
6937,28.967
6938,23.8
6939,19.436
6940,16.178
6941,7.915
6942,15.26
6943,19.401
6944,20.692
6945,22.165
6946,26.473
6947,30.29
6948,34.999
6949,40.097
6950,38.76
6951,40.003
6952,38.659
6953,39.298
6954,40.798
6955,45.114
6956,49.69
6957,50.58
6958,44.878
6959,42.948
6960,37.17
6961,31.489
6962,25.414
6963,29.15
6964,28.796
6965,28.833
6966,28.748
6967,28.752
6968,30.47
6969,34.516
6970,38.157
6971,42.083
6972,46.601
6973,47.854
6974,47.845
6975,47.042
6976,45.512
6977,45.891
6978,48.349
6979,53.121
6980,52.268
6981,51.78
6982,47.887
6983,44.799
6984,40.327
6985,36.41
6986,32.779
6987,31.848
6988,29.627
6989,28.837
6990,29.004
6991,28.657
6992,29.742
6993,32.204
6994,34.993
6995,37.817
6996,42.459
6997,44.685
6998,45.552
6999,45.89
7000,44.618
7001,45.114
7002,48.59
7003,54.508
7004,53.838
7005,53.555
7006,50.748
7007,46.303
7008,41.127
7009,36.611
7010,31.503
7011,30.656
7012,29.342
7013,28.159
7014,28.142
7015,28.848
7016,33.469
7017,42.919
7018,47.762
7019,46.788
7020,48.736
7021,49.502
7022,49.074
7023,49.434
7024,48.581
7025,49.547
7026,53.374
7027,57.765
7028,56.996
7029,56.686
7030,52.633
7031,48.435
7032,42.723
7033,36.851
7034,32.705
7035,32.449
7036,31.158
7037,30.105
7038,29.433
7039,29.468
7040,34.196
7041,43.304
7042,48.653
7043,47.834
7044,48.391
7045,48.612
7046,48.335
7047,48.176
7048,47.431
7049,48.143
7050,51.8
7051,57.127
7052,56.885
7053,56.483
7054,53.517
7055,49.77
7056,43.182
7057,37.85
7058,33.152
7059,32.45
7060,31.243
7061,29.885
7062,29.761
7063,30.805
7064,34.463
7065,43.253
7066,47.997
7067,46.513
7068,48.057
7069,47.612
7070,48.126
7071,47.424
7072,46.511
7073,47.403
7074,50.878
7075,55.978
7076,56.241
7077,55.744
7078,52.184
7079,47.524
7080,41.431
7081,36.345
7082,30.73
7083,27.836
7084,24.842
7085,24.646
7086,27.988
7087,28.874
7088,33.18
7089,40.571
7090,43.108
7091,44.974
7092,44.951
7093,46.123
7094,47.122
7095,45.93
7096,44.502
7097,47.177
7098,50.914
7099,54.677
7100,54.184
7101,53.878
7102,48.169
7103,37.184
7104,26.109
7105,19.239
7106,10.788
7107,9.794
7108,8.61
7109,-5.772
7110,-9.66
7111,-7.293
7112,-5.505
7113,1.365
7114,2.767
7115,3.424
7116,6.154
7117,12.268
7118,16.662
7119,6.746
7120,1.324
7121,2.384
7122,12.044
7123,17.442
7124,9.914
7125,8.839
7126,4.384
7127,0.609
7128,-3.688
7129,-7.577
7130,-10.729
7131,-8.013
7132,-8.222
7133,0.944
7134,11.843
7135,9.989
7136,1.404
7137,2.261
7138,0.88
7139,21.096
7140,16.02
7141,16.351
7142,22.703
7143,14.596
7144,14.165
7145,21.146
7146,16.844
7147,28.13
7148,34.322
7149,37.759
7150,36.036
7151,18.504
7152,4.722
7153,2.41
7154,6.836
7155,15.062
7156,13.136
7157,12.622
7158,8.206
7159,7.119
7160,4.96
7161,-6.047
7162,-5.101
7163,-3.998
7164,0.642
7165,0.617
7166,2.903
7167,6.287
7168,6.269
7169,10.129
7170,16.098
7171,35.814
7172,22.812
7173,22.054
7174,7.904
7175,10.516
7176,10.721
7177,2.453
7178,-9.409
7179,-3.408
7180,-10.902
7181,-13.321
7182,-15.557
7183,-15.246
7184,-11.716
7185,-3.665
7186,1.051
7187,0.09
7188,1.047
7189,1.398
7190,1.272
7191,2.673
7192,1.433
7193,1.592
7194,5.402
7195,21.715
7196,19.741
7197,20.179
7198,16.397
7199,18.085
7200,18.42
7201,5.718
7202,0.805
7203,-1.818
7204,-3.779
7205,-7.056
7206,-7.309
7207,-14.453
7208,-10.16
7209,-1.44
7210,3.707
7211,3.901
7212,5.386
7213,6.021
7214,7.107
7215,7.664
7216,6.267
7217,4.864
7218,7.984
7219,10.836
7220,11.066
7221,11.233
7222,8.844
7223,5.664
7224,13.434
7225,14.663
7226,22.023
7227,27.002
7228,28.592
7229,27.655
7230,27.535
7231,26.802
7232,30.064
7233,35.109
7234,36.487
7235,36.582
7236,38.898
7237,32.714
7238,39.836
7239,36.958
7240,23.909
7241,16.973
7242,15.093
7243,15.617
7244,24.527
7245,22.1
7246,13.511
7247,19.148
7248,14.625
7249,-0.116
7250,-4.41
7251,-1.54
7252,-0.702
7253,-9.429
7254,-11.407
7255,-10.867
7256,-5.902
7257,1.091
7258,5.348
7259,5.915
7260,6.126
7261,4.334
7262,2.135
7263,1.921
7264,1.934
7265,4.226
7266,7.657
7267,11.4
7268,11.68
7269,12.789
7270,9.03
7271,4.212
7272,-1.308
7273,-5.463
7274,-10.613
7275,-11.954
7276,-13.864
7277,-15.636
7278,-16.162
7279,-12.057
7280,-8.607
7281,28.584
7282,34.946
7283,27.834
7284,11.153
7285,12.046
7286,6.785
7287,6.893
7288,3.548
7289,4.918
7290,2.985
7291,8.888
7292,10.632
7293,9.372
7294,5.386
7295,3.142
7296,-0.624
7297,-4.713
7298,-9.881
7299,-8.093
7300,1.958
7301,-5.457
7302,-14.832
7303,-10.946
7304,-12.15
7305,-8.644
7306,-7.141
7307,-2.095
7308,3.285
7309,4.175
7310,2.297
7311,4.123
7312,4.454
7313,11.41
7314,16.205
7315,22.179
7316,21.47
7317,21.349
7318,18.44
7319,19.536
7320,22.533
7321,27.583
7322,18.066
7323,6.661
7324,7.893
7325,6.898
7326,9.739
7327,16.825
7328,22.857
7329,25.522
7330,27.128
7331,22.434
7332,35.096
7333,38.084
7334,37.784
7335,40.797
7336,41.048
7337,42.547
7338,46.122
7339,50.996
7340,51.189
7341,50.895
7342,48.471
7343,43.321
7344,33.512
7345,18.806
7346,-0.817
7347,-8.49
7348,-10.177
7349,-10.841
7350,-11.433
7351,-10.704
7352,-5.736
7353,3.208
7354,8.729
7355,9.549
7356,12.451
7357,11.364
7358,15.396
7359,18.695
7360,17.094
7361,31.982
7362,17.678
7363,18.467
7364,19.012
7365,19.636
7366,21.502
7367,19.078
7368,11.654
7369,10.24
7370,5.788
7371,2.953
7372,-2.578
7373,-4.607
7374,-4.185
7375,-5.253
7376,-1.116
7377,7.122
7378,9.623
7379,7.394
7380,9.136
7381,7.519
7382,7.593
7383,6.615
7384,7.153
7385,5.29
7386,8.681
7387,13.777
7388,19.305
7389,22.897
7390,25.085
7391,16.827
7392,9.532
7393,10.489
7394,2.134
7395,-2.298
7396,4.783
7397,8.78
7398,18.468
7399,15.638
7400,21.525
7401,32.239
7402,37.83
7403,41.134
7404,41.357
7405,35.819
7406,31.97
7407,28.179
7408,28.149
7409,27.521
7410,28.904
7411,43.551
7412,51.507
7413,42.569
7414,33.432
7415,31.931
7416,31.959
7417,18.536
7418,17.057
7419,20.188
7420,16.574
7421,-0.181
7422,-1.318
7423,-5.769
7424,-6.087
7425,3.264
7426,13.247
7427,28.601
7428,35.105
7429,32.314
7430,38.768
7431,41.352
7432,37.091
7433,33.743
7434,22.625
7435,36.551
7436,41.273
7437,35.619
7438,28.073
7439,21.464
7440,16.606
7441,9.553
7442,-3.595
7443,-2.2
7444,-11.771
7445,-11.653
7446,-6.771
7447,-7.406
7448,0.499
7449,3.042
7450,8.179
7451,4.635
7452,1.488
7453,0.125
7454,-0.378
7455,0.502
7456,0.65
7457,1.727
7458,20.341
7459,38.178
7460,38.875
7461,39.33
7462,33.892
7463,25.747
7464,22.57
7465,12.417
7466,8.399
7467,10.729
7468,3.459
7469,0.241
7470,12.882
7471,17.533
7472,12.019
7473,17.065
7474,27.91
7475,30.086
7476,32.552
7477,28.441
7478,31.133
7479,31.754
7480,31.745
7481,34.807
7482,32.507
7483,35.839
7484,39.789
7485,24.386
7486,16.938
7487,15.346
7488,2.844
7489,6.125
7490,0.357
7491,-8.149
7492,-9.567
7493,-10.437
7494,-10.68
7495,-12.701
7496,-10.148
7497,-11.784
7498,-9.186
7499,-5.356
7500,0.7
7501,1.907
7502,3.141
7503,2.879
7504,2.38
7505,3.114
7506,3.431
7507,8.284
7508,17.381
7509,20.929
7510,19.456
7511,16.713
7512,10.746
7513,7.558
7514,2.468
7515,-8.336
7516,-10.573
7517,-0.174
7518,-2.592
7519,14.607
7520,23.95
7521,35.966
7522,38.307
7523,43.258
7524,45.52
7525,46.064
7526,43.836
7527,37.69
7528,33.692
7529,31.32
7530,35.445
7531,32.514
7532,45.457
7533,44.206
7534,36.522
7535,32.398
7536,15.212
7537,13.248
7538,2.92
7539,-0.736
7540,1.202
7541,-1.241
7542,-3.226
7543,-2.449
7544,4.787
7545,12.575
7546,21.77
7547,23.326
7548,23.606
7549,34.048
7550,36.331
7551,38.616
7552,41.585
7553,42.642
7554,45.029
7555,46.772
7556,49.582
7557,49.958
7558,46.994
7559,41.497
7560,37.883
7561,33.278
7562,28.465
7563,28.451
7564,27.859
7565,24.458
7566,24.347
7567,23.797
7568,28.49
7569,36.88
7570,40.441
7571,39.106
7572,37.31
7573,33.37
7574,31.709
7575,33.916
7576,38.464
7577,36.704
7578,36.983
7579,35.272
7580,37.06
7581,45.697
7582,41.873
7583,32.606
7584,22.979
7585,20.366
7586,13.99
7587,13.665
7588,15.437
7589,16.563
7590,13.435
7591,9.717
7592,15.463
7593,24.364
7594,29.252
7595,28.714
7596,34.992
7597,42.302
7598,43.007
7599,43.329
7600,42.579
7601,43.832
7602,46.155
7603,49.295
7604,53.699
7605,54.364
7606,51.321
7607,46.945
7608,40.159
7609,35.947
7610,31.129
7611,29.95
7612,27.743
7613,24.604
7614,23.901
7615,25.462
7616,28.656
7617,36.201
7618,42.377
7619,41.38
7620,42.513
7621,42.401
7622,41.324
7623,37.83
7624,36.266
7625,39.593
7626,39.681
7627,42.881
7628,48.438
7629,49.005
7630,45.882
7631,39.95
7632,30.651
7633,27.906
7634,21.499
7635,23.467
7636,23.361
7637,22.384
7638,19.142
7639,16.324
7640,18.687
7641,20.002
7642,22.081
7643,26.921
7644,35.001
7645,33.116
7646,30.723
7647,28.669
7648,32.227
7649,33.162
7650,30.502
7651,34.11
7652,40.646
7653,39.838
7654,30.205
7655,27.97
7656,30.272
7657,27.526
7658,24.83
7659,23.596
7660,23.658
7661,25.427
7662,27.797
7663,26.038
7664,26.555
7665,28.274
7666,29.711
7667,32.172
7668,35.446
7669,37.936
7670,37.104
7671,34.166
7672,31.318
7673,28.803
7674,33.345
7675,39.804
7676,41.569
7677,43.73
7678,36.381
7679,24.478
7680,36.268
7681,26.753
7682,23.485
7683,17.978
7684,19.3
7685,21.662
7686,18.89
7687,14.748
7688,25.427
7689,32.866
7690,35.157
7691,40.585
7692,42.711
7693,44.737
7694,44.452
7695,44.209
7696,43.39
7697,44.012
7698,45.115
7699,48.896
7700,53.998
7701,53.09
7702,47.633
7703,37.9
7704,28.89
7705,21.485
7706,16.153
7707,13.069
7708,9.314
7709,-2.845
7710,-4.503
7711,-7.632
7712,-6.798
7713,-1.243
7714,2.788
7715,2.385
7716,5.051
7717,7.488
7718,6.474
7719,5.821
7720,4.447
7721,7.604
7722,8.735
7723,12.364
7724,15.246
7725,16.056
7726,13.362
7727,12.39
7728,13.117
7729,21.639
7730,25.466
7731,31.071
7732,30.937
7733,29.948
7734,29.816
7735,30.368
7736,34.562
7737,42.792
7738,45.963
7739,44.04
7740,46.589
7741,45.212
7742,43.373
7743,44.065
7744,42.68
7745,43.421
7746,45.868
7747,48.196
7748,53.842
7749,54.881
7750,48.694
7751,43.731
7752,37.255
7753,29.468
7754,25.269
7755,23.375
7756,23.015
7757,16.469
7758,17.243
7759,20.499
7760,24.246
7761,28.191
7762,31.273
7763,33.925
7764,38.091
7765,37.036
7766,34.252
7767,35.675
7768,35.289
7769,30.779
7770,29.189
7771,39.481
7772,34.209
7773,41.57
7774,39.844
7775,27.156
7776,24.244
7777,24.47
7778,16.746
7779,18.255
7780,19.717
7781,15.855
7782,16.384
7783,11.544
7784,14.166
7785,25.059
7786,20.374
7787,15.574
7788,10.41
7789,9.827
7790,9.605
7791,5.709
7792,4.391
7793,2.913
7794,3.369
7795,5.048
7796,7.775
7797,8.193
7798,4.941
7799,1.753
7800,-2.375
7801,-5.591
7802,-7.243
7803,-8.189
7804,-9.894
7805,-10.265
7806,-12.047
7807,-10.109
7808,-9.064
7809,-10.177
7810,-3.309
7811,-0.74
7812,4.396
7813,6.507
7814,5.148
7815,4.954
7816,2.708
7817,2.419
7818,0.695
7819,4.133
7820,7.736
7821,7.438
7822,4.142
7823,3.122
7824,3.612
7825,-1.441
7826,-7.518
7827,-9.617
7828,-14.025
7829,-13.337
7830,-14.474
7831,-10.64
7832,-9.173
7833,-5.656
7834,-3.239
7835,11.681
7836,13.864
7837,9.018
7838,4.475
7839,2.448
7840,1.507
7841,4.865
7842,5.16
7843,15.853
7844,20.458
7845,24.554
7846,19.71
7847,14.647
7848,15.074
7849,0.943
7850,-6.211
7851,-9.384
7852,-11.43
7853,-14.013
7854,-13.912
7855,-10.241
7856,-3.083
7857,17.157
7858,17.946
7859,19.164
7860,23.415
7861,29.443
7862,28.631
7863,32.873
7864,34.322
7865,36.145
7866,39.03
7867,40.847
7868,48.529
7869,47.789
7870,46.135
7871,44.792
7872,39.063
7873,32.312
7874,27.086
7875,28.031
7876,26.884
7877,26.273
7878,23.334
7879,24.507
7880,27.293
7881,36.512
7882,35.754
7883,38.141
7884,41.591
7885,40.925
7886,39.943
7887,41.401
7888,37.109
7889,37.651
7890,38.951
7891,45.22
7892,49.517
7893,53.748
7894,50.025
7895,47.12
7896,42.391
7897,34.431
7898,29.26
7899,24.35
7900,21.631
7901,23.231
7902,21.948
7903,25.104
7904,31.824
7905,41.653
7906,45.093
7907,44.839
7908,45.591
7909,44.294
7910,42.468
7911,40.994
7912,40.631
7913,43.032
7914,46.544
7915,46.72
7916,51.43
7917,53.284
7918,50.224
7919,43.956
7920,37.465
7921,31.698
7922,26.818
7923,26.38
7924,27.269
7925,25.707
7926,22.832
7927,22.661
7928,27.013
7929,37.107
7930,41.648
7931,36.142
7932,40.398
7933,43.022
7934,42.1
7935,40.539
7936,41.571
7937,41.891
7938,44.384
7939,45.718
7940,51.274
7941,51.825
7942,48.074
7943,42.84
7944,37.775
7945,34.153
7946,29.855
7947,26.991
7948,25.421
7949,24.432
7950,24.888
7951,24.487
7952,31.641
7953,39.725
7954,43.264
7955,43.67
7956,45.322
7957,44.633
7958,44.038
7959,44.406
7960,42.506
7961,42.715
7962,43.619
7963,45.39
7964,49.126
7965,51.056
7966,46.982
7967,45.215
7968,40.907
7969,37.492
7970,32.182
7971,30.906
7972,28.477
7973,27.539
7974,27.056
7975,27.286
7976,28.854
7977,32.042
7978,35.993
7979,40.215
7980,42.52
7981,41.414
7982,40.672
7983,38.72
7984,36.105
7985,37.367
7986,39.581
7987,41.927
7988,46.239
7989,49.218
7990,45.831
7991,42.797
7992,39.912
7993,37.392
7994,33.265
7995,31.286
7996,29.009
7997,27.49
7998,28.033
7999,28.825
8000,30.217
8001,31.928
8002,34.356
8003,37.594
8004,39.911
8005,40.131
8006,39.011
8007,37.916
8008,36.488
8009,37.146
8010,39.084
8011,42.63
8012,47.679
8013,48.199
8014,43.274
8015,35.962
8016,34.724
8017,31.435
8018,26.158
8019,23.285
8020,16.263
8021,15.462
8022,10.156
8023,1.67
8024,9.584
8025,23.99
8026,25.555
8027,19.491
8028,19.74
8029,10.468
8030,14.017
8031,16.255
8032,9.206
8033,9.019
8034,7.113
8035,10.105
8036,13.538
8037,14.906
8038,9.218
8039,4.87
8040,-1.326
8041,-6.039
8042,-10.393
8043,-9.843
8044,-11.479
8045,-10.925
8046,-12.461
8047,-13.154
8048,-7.204
8049,0.869
8050,2.32
8051,3.432
8052,9.129
8053,9.987
8054,9.037
8055,6.527
8056,12.143
8057,8.869
8058,8.688
8059,8.812
8060,12.202
8061,21.367
8062,18.81
8063,15.484
8064,5.767
8065,4.864
8066,-3.97
8067,-2.859
8068,-0.102
8069,5.64
8070,14.303
8071,17.576
8072,27.945
8073,36.799
8074,39.853
8075,38.259
